,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,stress_induced
3752,1228,-0.008166694,0.065471292,0.055029914,-0.75,-0.433012702,-0.5,16050.58847
3756,1236,0.00168701,0.037349299,0.063534424,-0.433012702,-0.75,0.5,12943.78554
3777,1237,0.002360206,0.037724987,0.061441928,-0.433012702,-0.75,0.5,12952.4777
3767,1238,0.004450937,0.03709631,0.062702157,-1.59E-16,-0.866025404,0.5,17039.24216
3825,1249,-0.004583699,0.042898633,0.055059079,-1.84E-16,-1,6.12E-17,15429.31266
3837,1250,-0.002424745,0.041803159,0.053468503,-0.5,-0.866025404,6.12E-17,13951.00134
3813,1252,-0.011811931,0.064029895,0.061995886,-0.866025404,-0.5,6.12E-17,17904.81973
3802,1253,-0.010249998,0.066378072,0.060636509,-0.866025404,-0.5,6.12E-17,13051.10787
3791,1262,0.003578483,0.03647507,0.065715253,-1.84E-16,-1,6.12E-17,13781.99421
3878,1289,-0.002775187,0.050790928,0.027003542,-0.433012702,-0.75,-0.5,17289.87332
3927,1302,0.001209332,0.051226549,0.016974164,-0.25,-0.433012702,-0.866025404,15400.52085
3848,1304,0.005245524,0.037893564,0.018049752,-1.84E-16,-1,6.12E-17,17492.59044
3893,1309,0.002081686,0.02693117,0.011539043,-0.433012702,-0.75,-0.5,17217.68196
3864,1318,-0.004922096,0.069496132,0.055038497,-0.75,-0.433012702,-0.5,15569.72015
3912,1324,-0.011138488,0.066480711,0.06326253,-0.866025404,-0.5,6.12E-17,11410.64256
3901,1340,0.005842547,0.055556767,0.017400319,-0.433012702,-0.25,-0.866025404,17635.82947
3855,1384,0.002182149,0.032459155,0.015035573,-1.84E-16,-1,6.12E-17,16839.68338
3939,1392,-0.009437003,0.068689458,0.062357698,-0.75,-0.433012702,-0.5,14338.7122
3959,1394,-0.013101064,0.061527617,0.063758075,-0.5,0.866025404,6.12E-17,11837.09971
3943,1421,0.005989864,0.051107932,0.013581982,-0.25,0.433012702,-0.866025404,9110.977035
3982,1435,-0.003803758,0.039266776,0.064951584,-0.433012702,-0.75,0.5,13626.03172
3994,1436,-0.00595598,0.040594861,0.065553434,-0.433012702,-0.75,0.5,13214.82316
3951,1440,0.004890816,0.02932032,0.014566763,-1.59E-16,-0.866025404,0.5,7663.298276
3975,1444,-0.001236565,0.038268622,0.063815907,-1.84E-16,-1,6.12E-17,14317.69768
4011,1445,-0.003507329,0.039825391,0.062543035,-1.84E-16,-1,6.12E-17,17242.67621
4019,1448,-0.004771749,0.042044871,0.058215067,-1.59E-16,-0.866025404,0.5,16669.19558
4125,1453,-0.003725578,0.052029427,0.038459845,-9.18E-17,-0.5,-0.866025404,23335.67867
4040,1455,-0.011054836,0.058475874,0.056358673,-0.433012702,-0.75,-0.5,16154.80323
4048,1457,-0.010260385,0.05089641,0.056344755,-0.5,-0.866025404,6.12E-17,12572.62774
4074,1459,-0.007073214,0.043667383,0.059780851,-0.5,-0.866025404,6.12E-17,14244.02751
4061,1470,-0.011493633,0.049827695,0.061255157,-0.5,-0.866025404,6.12E-17,15485.76833
4104,1471,-0.012587525,0.051099412,0.063582107,-1.59E-16,-0.866025404,-0.5,11130.80844
4083,1472,-0.012436286,0.052614935,0.061584521,-0.433012702,-0.75,0.5,13610.13064
4135,1476,-0.01157895,0.04830176,0.063690513,-1.84E-16,-1,6.12E-17,15071.10172
4143,1490,-0.010225174,0.04886857,0.058658492,-0.433012702,-0.75,0.5,12982.681
4195,1491,-0.008587113,0.046079095,0.058394156,-0.433012702,-0.75,-0.5,13647.94642
4205,1492,-0.010159863,0.047117174,0.061222669,-0.5,-0.866025404,6.12E-17,12480.19032
4171,1497,-0.00866602,0.063017614,0.053722676,-0.75,-0.433012702,-0.5,16052.53561
4178,1512,-0.000522292,0.044364873,0.016493859,-0.5,-0.866025404,6.12E-17,19100.42793
4157,1513,-0.00099525,0.042964641,0.014936256,-0.5,-0.866025404,6.12E-17,19932.79661
4264,1514,-0.004594217,0.052051686,0.04121042,-9.18E-17,-0.5,-0.866025404,23639.0338
4239,1515,0.004831863,0.024972701,0.010217698,-0.25,-0.433012702,-0.866025404,17155.73885
4216,1522,-0.000663656,0.040504631,0.015376829,-0.5,-0.866025404,6.12E-17,15235.02556
4272,1546,-0.008774664,0.045020819,0.061246417,-0.5,-0.866025404,6.12E-17,14603.11713
4290,1562,-0.002998856,0.040798221,0.058271952,-1.59E-16,-0.866025404,-0.5,17248.52398
4299,1563,-0.002765017,0.04117367,0.056391809,-1.84E-16,-1,6.12E-17,18424.76841
4223,1579,0.004327681,0.031477369,0.015160562,-1.59E-16,-0.866025404,0.5,15827.55257
4243,1590,0.005918822,0.032499708,0.015612158,-0.433012702,-0.75,0.5,7705.499215
4334,1593,-0.008215856,0.04255468,0.065725803,-1.59E-16,-0.866025404,-0.5,15609.06374
4352,1594,-0.009953246,0.045304332,0.064038143,-1.59E-16,-0.866025404,0.5,14524.1677
4342,1608,-0.011420703,0.051616244,0.059062947,-0.5,-0.866025404,6.12E-17,15454.00847
4318,1610,-0.010497503,0.068375632,0.06477502,-0.866025404,-0.5,6.12E-17,13740.50323
4311,1624,-0.005184314,0.073465474,0.063521668,-0.866025404,1.06E-16,-0.5,7287.1829
4369,1629,-0.013198282,0.053484358,0.063688561,-0.5,-0.866025404,6.12E-17,9648.968507
4397,1631,-0.003291741,0.040499926,0.060049389,-1.59E-16,-0.866025404,-0.5,15631.93838
4384,1635,-0.005129711,0.040590007,0.063660413,-1.59E-16,-0.866025404,-0.5,14214.09036
