,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,stress_induced
1161,1497,-0.00866602,0.063017614,0.053722676,-0.707106781,8.66E-17,0.707106781,13732.9794
1141,1498,0.00546201,0.078309782,0.067185566,-0.5,0.5,0.707106781,6236.878027
1166,1512,-0.000522292,0.044364873,0.016493859,-0.707106781,-0.707106781,6.12E-17,17654.91649
1173,1513,-0.00099525,0.042964641,0.014936256,-0.5,-0.5,-0.707106781,10909.79086
1182,1515,0.004831863,0.024972701,0.010217698,-1.30E-16,-0.707106781,-0.707106781,14276.50896
1165,1522,-0.000663656,0.040504631,0.015376829,-0.707106781,8.66E-17,-0.707106781,7545.112263
1191,1546,-0.008774664,0.045020819,0.061246417,-1.84E-16,-1,6.12E-17,18890.95021
1196,1562,-0.002998856,0.040798221,0.058271952,-0.5,-0.5,0.707106781,12898.00057
1201,1563,-0.002765017,0.04117367,0.056391809,-0.5,-0.5,0.707106781,12127.66619
1193,1578,-0.01330308,0.063089423,0.066112168,-0.707106781,8.66E-17,0.707106781,12258.55763
1183,1579,0.004327681,0.031477369,0.015160562,-0.707106781,-0.707106781,6.12E-17,12795.86576
1185,1590,0.005918822,0.032499708,0.015612158,-0.707106781,-0.707106781,6.12E-17,10656.41365
1217,1593,-0.008215856,0.04255468,0.065725803,-1.30E-16,-0.707106781,0.707106781,16162.13414
1210,1594,-0.009953246,0.045304332,0.064038143,-1.84E-16,-1,6.12E-17,23255.32514
1224,1608,-0.011420703,0.051616244,0.059062947,-0.707106781,8.66E-17,0.707106781,16516.99898
1212,1610,-0.010497503,0.068375632,0.06477502,-0.707106781,8.66E-17,0.707106781,8582.270589
1232,1612,-0.002050817,0.037865762,0.066778228,-1.84E-16,-1,6.12E-17,11669.13749
1222,1624,-0.005184314,0.073465474,0.063521668,-0.707106781,0.707106781,6.12E-17,4976.743382
1233,1629,-0.013198282,0.053484358,0.063688561,-0.707106781,8.66E-17,0.707106781,11456.66584
1242,1631,-0.003291741,0.040499926,0.060049389,-1.84E-16,-1,6.12E-17,11781.23073
1250,1633,-0.011755608,0.047174059,0.066447467,-0.707106781,0.707106781,6.12E-17,26859.42869
1247,1635,-0.005129711,0.040590007,0.063660413,-1.84E-16,-1,6.12E-17,13394.85693
