,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,stress_induced
2358,591,-0.003665186,-0.004258355,0.009991755,-0.25,0.433012702,-0.866025404,8344.969654
2382,592,-0.00455218,-0.013215949,0.026594661,-1.84E-16,-1,6.12E-17,13125.74105
2365,602,-0.010705953,0.027203355,0.052650932,-0.433012702,0.75,0.5,10872.2598
2383,603,-0.009818275,0.027365668,0.049957693,-0.433012702,0.75,0.5,11866.62687
2408,604,-0.010900779,0.025042411,0.050812427,-1,1.22E-16,6.12E-17,21808.9975
2395,605,-0.003322517,-0.010921942,0.027903866,-0.433012702,-0.75,0.5,11605.60227
2442,608,-0.010505779,0.000396638,0.022390595,-0.433012702,0.25,-0.866025404,9204.038251
2470,609,-0.010464964,0.003005823,0.023134809,-0.433012702,-0.75,0.5,10111.20856
2452,611,-0.007676751,-0.008520666,0.026366644,-1.59E-16,-0.866025404,0.5,17025.25703
2430,614,-0.003381894,0.008133085,0.016933881,0,0,-1,10171.60556
2485,616,-0.011702075,0.022899969,0.057943426,-0.433012702,-0.25,0.866025404,11188.14993
2417,617,-0.000917855,0.012946767,0.019138437,-0.25,-0.433012702,-0.866025404,11762.32343
2466,618,-0.002255838,0.01067209,0.017891368,-9.18E-17,-0.5,-0.866025404,12526.23921
2505,619,-0.003852962,0.012557332,0.01967171,-0.25,-0.433012702,-0.866025404,12380.06316
2540,620,-0.006035498,0.007503504,0.017862448,0,0,-1,11115.58518
2547,621,-0.008228618,0.006362552,0.019318884,-0.25,0.433012702,-0.866025404,10121.45177
2514,622,-0.000423426,0.008557373,0.016642937,-0.433012702,-0.25,-0.866025404,14146.56434
2523,631,-0.00514765,-0.008429178,0.028083015,-1.59E-16,-0.866025404,0.5,8580.619991
2558,632,-0.004242397,-0.005741903,0.029502986,-0.433012702,-0.75,0.5,10826.57406
2591,646,-0.009728807,0.004828489,0.021124719,0,0,-1,11190.89697
2576,647,-0.008687272,0.003730815,0.018738519,0,0,-1,10991.49291
2601,648,-0.009970642,0.002173718,0.020453587,-0.25,0.433012702,-0.866025404,8801.206139
2615,655,-0.000584935,-0.007672441,0.008158366,-0.25,-0.433012702,-0.866025404,17081.70598
2623,657,-0.00748694,0.009046373,0.019956699,-0.433012702,-0.75,-0.5,14969.15856
2661,658,-0.009232295,0.007638778,0.021668509,-0.433012702,-0.75,-0.5,20486.90029
2640,660,-0.005077595,0.010065807,0.018640565,-9.18E-17,-0.5,-0.866025404,11148.34999
2652,661,-0.006479722,0.011672559,0.020796463,-9.18E-17,-0.5,-0.866025404,13374.84083
2686,662,-0.010206837,0.005836428,0.023770874,-0.433012702,-0.75,-0.5,15049.28711
2677,666,-0.003296023,-0.003162192,0.031089475,-1.84E-16,-1,6.12E-17,11950.99636
2701,667,-0.008501276,0.010403568,0.022353021,-0.433012702,-0.25,-0.866025404,10555.77627
2721,668,-0.010303291,0.003773523,0.025919516,-0.866025404,-0.5,6.12E-17,14918.78472
2713,669,-0.007568274,0.012983943,0.023246616,-0.25,-0.433012702,-0.866025404,13948.76101
2731,670,-0.009172318,0.011511004,0.025031239,-0.75,-0.433012702,0.5,18266.40973
2748,671,-0.009791817,0.008726143,0.024395432,-0.5,-0.866025404,6.12E-17,11988.51077
2767,672,-0.006923695,-0.0004036,0.030495258,-0.5,-0.866025404,6.12E-17,9910.976644
2788,675,-0.007194393,0.002567513,0.016671956,-0.25,-0.433012702,-0.866025404,13679.05883
2796,689,-0.00956571,0.004451523,0.029228009,-0.433012702,-0.75,0.5,10379.57805
2777,690,-0.009586207,0.035463177,0.062427506,-0.866025404,-0.5,6.12E-17,9675.085237
2834,693,-0.008079499,0.003627404,0.032124739,-1.84E-16,-1,6.12E-17,8731.676113
2849,694,-0.006582742,0.001278197,0.032163534,-1.84E-16,-1,6.12E-17,12645.29773
2811,698,-0.00238424,0.014839313,0.020969419,-9.18E-17,-0.5,-0.866025404,15751.35326
2821,699,-0.005221427,0.01415483,0.021859726,-0.25,-0.433012702,-0.866025404,13152.25092
2861,700,-0.003698998,0.016476432,0.023161557,-0.25,-0.433012702,-0.866025404,18129.22869
2874,707,-0.001930422,0.001223148,0.035108168,-1.84E-16,-1,6.12E-17,15044.54969
2898,709,-0.007341747,0.016227629,0.026782731,-0.25,-0.433012702,-0.866025404,19927.92764
2882,710,-0.006376614,0.015403492,0.024297267,-0.433012702,0.25,-0.866025404,14280.3139
2920,711,-0.008323497,0.013988741,0.02578094,-0.25,-0.433012702,-0.866025404,15995.30884
2902,722,-0.00240751,-0.000854088,0.032990512,-9.18E-17,-0.5,0.866025404,10664.48028
2946,724,-0.009232743,0.006379227,0.032165255,-0.433012702,-0.75,-0.5,11421.14512
2954,725,-0.009922247,0.009202988,0.032361314,-0.866025404,-0.5,6.12E-17,12020.0686
2930,726,-0.004981392,0.017661618,0.025676018,-0.433012702,-0.25,-0.866025404,20628.18707
2970,727,-0.004423675,0.001092263,0.033812396,-0.433012702,-0.75,0.5,11670.05522
2990,728,-0.010080795,0.007886113,0.029632291,-0.433012702,-0.75,-0.5,11794.02381
3004,729,-0.01003281,0.009758839,0.027232375,-0.433012702,-0.75,-0.5,20025.44226
3024,730,-0.010245431,0.006765419,0.026698053,-0.5,-0.866025404,6.12E-17,10858.88645
3040,734,-0.009558105,0.01252273,0.027736159,-0.433012702,-0.75,-0.5,15986.03017
3052,736,-0.011893353,0.026962506,0.061471898,-0.25,0.433012702,0.866025404,15525.05071
3075,740,-0.010129574,0.010859487,0.030046584,-0.5,-0.866025404,6.12E-17,12483.58925
3012,745,-0.008099073,0.029399663,0.049193326,-0.866025404,1.06E-16,0.5,11546.3892
3046,746,-0.007474612,0.031428643,0.051187232,-0.433012702,0.75,0.5,12106.34927
3095,747,-0.008783275,0.014731399,0.027970372,-0.25,-0.433012702,-0.866025404,19008.67797
3112,748,-0.007925617,0.005378883,0.034447789,-0.433012702,-0.25,0.866025404,11151.62119
3098,749,-0.011440335,0.024727965,0.053529579,-0.5,6.12E-17,0.866025404,12343.38054
3133,751,-0.006317755,0.003136067,0.034276363,-0.433012702,-0.75,0.5,12485.81147
3197,761,-0.010032883,0.014574585,0.033676632,-0.866025404,-0.5,6.12E-17,18603.71849
3187,763,-0.007904818,0.006580682,0.036462866,-1.59E-16,-0.866025404,-0.5,15302.69091
3155,768,-0.006459443,0.004844121,0.03648765,-0.433012702,-0.25,0.866025404,12000.41389
3147,771,-0.002385895,-0.005865624,0.008608409,-0.433012702,0.25,-0.866025404,5971.691578
3221,773,-0.00968414,0.014036538,0.030480891,-0.25,-0.433012702,-0.866025404,16529.93412
3225,774,-0.010244733,0.020210858,0.039163761,-0.866025404,1.06E-16,0.5,23221.97657
3251,784,-0.003473112,0.005226651,0.040990312,-1.59E-16,-0.866025404,-0.5,12764.77773
3266,785,-0.00086512,0.004556413,0.040744886,-1.59E-16,-0.866025404,-0.5,11550.75578
3271,786,-0.006430018,0.012700739,0.055456329,-0.25,-0.433012702,0.866025404,17640.06322
3300,789,-0.009114366,0.016810508,0.032015529,-0.866025404,-0.5,6.12E-17,22563.50783
3289,791,-0.007009014,-0.007035566,0.011595567,-0.433012702,0.25,-0.866025404,9499.744305
3314,798,-0.01058955,0.017524112,0.037856959,-0.866025404,1.06E-16,0.5,21348.99353
3331,799,-0.00174739,0.005536493,0.043216567,-9.18E-17,-0.5,0.866025404,14977.68353
3388,809,-0.004523749,0.006459339,0.043508708,-1.59E-16,-0.866025404,-0.5,12389.15784
3359,812,-0.00489491,-0.006428661,0.009781335,-0.433012702,-0.25,-0.866025404,10337.10277
3412,818,-0.007095219,0.007930565,0.043249156,-0.5,-0.866025404,6.12E-17,15088.03923
3365,831,-0.011355381,0.028944768,0.057338096,-0.433012702,0.75,0.5,9646.492557
3342,832,-0.010490003,0.029356312,0.054551981,-0.433012702,0.75,0.5,10672.94987
3396,835,-0.001252452,0.013068347,0.060681086,-0.433012702,-0.75,0.5,8686.777348
3421,837,-0.0024556,0.00660239,0.046258584,-0.25,-0.433012702,0.866025404,11518.51678
3490,838,-0.005776348,0.007895484,0.04606967,-1.59E-16,-0.866025404,-0.5,14750.65666
3494,847,-0.008280586,0.009742433,0.045460586,-0.25,-0.433012702,0.866025404,12183.67021
3434,854,-0.005018483,-0.000872949,0.031735115,-0.25,-0.433012702,0.866025404,11490.11976
3445,857,-0.011509646,0.025188854,0.063668177,-0.433012702,0.25,0.866025404,9315.900169
3461,858,-0.011733398,0.024084797,0.060821641,-0.5,6.12E-17,0.866025404,9748.172434
3523,859,-0.004245897,0.008210104,0.048971508,-0.25,-0.433012702,0.866025404,11492.59889
3513,861,-0.011452915,0.026873356,0.055366464,-0.75,-0.433012702,0.5,10764.52176
3540,868,-0.001011456,0.007588115,0.049414493,-9.18E-17,-0.5,0.866025404,11000.30726
3564,873,-0.00701338,0.009703808,0.048357222,-0.433012702,-0.25,0.866025404,11827.29465
3615,885,-0.011327951,0.018427787,0.04325977,-0.866025404,-0.5,6.12E-17,16052.08719
3604,886,-0.002717653,0.009025154,0.051785257,-1.59E-16,-0.866025404,-0.5,11134.06268
3557,887,-0.006097283,-0.010967924,0.026700795,-1,1.22E-16,6.12E-17,7690.495184
3641,888,-0.009134273,0.011715408,0.047554102,-0.75,-0.433012702,0.5,16910.32779
3579,906,-0.000552294,0.014479283,0.063467287,0,0,1,9791.397637
3624,927,-0.001389016,0.00990715,0.054008305,-9.18E-17,-0.5,0.866025404,10388.25085
3652,937,-0.010320994,0.0252125,0.048094511,-0.5,6.12E-17,0.866025404,14805.59384
3670,938,-0.009570865,0.025163831,0.045379847,-0.433012702,0.75,0.5,17123.85492
3662,944,-0.007776555,0.027150847,0.044564396,-0.433012702,0.75,0.5,19624.82956
3706,954,-0.006259981,0.013735905,0.0580853,0,0,1,11597.52624
3720,955,-0.003914307,0.013225611,0.059640959,0,0,1,9132.615416
3696,956,-0.008281913,0.016564382,0.029287158,-0.433012702,-0.25,-0.866025404,20983.47256
3771,962,-0.008176564,0.01578879,0.05894066,-0.25,-0.433012702,0.866025404,11828.98437
3680,968,-0.006836765,0.029100442,0.046553716,-0.433012702,0.75,0.5,17792.24485
3743,976,-0.011763003,0.024534008,0.055975694,-0.5,6.12E-17,0.866025404,10876.83314
3699,980,-0.009365279,0.029475518,0.051851369,-0.433012702,0.75,0.5,11280.37748
3783,981,-0.006014782,0.014855858,0.06081903,0,0,1,10460.51519
3734,983,-0.003156664,0.032795358,0.049235053,-0.433012702,0.75,0.5,11169.83342
3829,988,-0.003433722,0.014375808,0.062344689,-1.59E-16,-0.866025404,0.5,7131.908403
3755,989,-0.006961267,0.036032181,0.057505187,-0.433012702,0.75,0.5,8915.960986
3763,990,-0.007680532,0.036754604,0.060476329,-0.866025404,1.06E-16,0.5,11224.65863
3739,993,-0.000793415,0.033933673,0.050171398,-0.433012702,0.75,0.5,9705.580019
3842,996,-0.011910908,0.026165714,0.058355361,-0.433012702,-0.25,0.866025404,13220.76644
