,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,stress_induced
2645,1515,0.004831863,0.024972701,0.010217698,-0.433012702,-0.75,0.5,17694.74879
2612,1522,-0.000663656,0.040504631,0.015376829,-0.5,-0.866025404,6.12E-17,10605.71384
2631,1546,-0.008774664,0.045020819,0.061246417,-1.84E-16,-1,6.12E-17,18890.95021
2633,1562,-0.002998856,0.040798221,0.058271952,-0.866025404,1.06E-16,0.5,14435.39674
2657,1563,-0.002765017,0.04117367,0.056391809,-0.25,-0.433012702,0.866025404,13829.13443
2670,1578,-0.01330308,0.063089423,0.066112168,-0.75,0.433012702,0.5,12889.02897
2643,1579,0.004327681,0.031477369,0.015160562,-0.5,-0.866025404,6.12E-17,15303.38764
2668,1590,0.005918822,0.032499708,0.015612158,-1.84E-16,-1,6.12E-17,7684.872465
2686,1593,-0.008215856,0.04255468,0.065725803,-1.84E-16,-1,6.12E-17,11605.41738
2711,1594,-0.009953246,0.045304332,0.064038143,-1.84E-16,-1,6.12E-17,23255.32514
2695,1608,-0.011420703,0.051616244,0.059062947,-0.866025404,1.06E-16,0.5,14171.09263
2715,1610,-0.010497503,0.068375632,0.06477502,-0.5,0.866025404,6.12E-17,9583.879817
2693,1612,-0.002050817,0.037865762,0.066778228,-1.84E-16,-1,6.12E-17,11669.13749
2720,1624,-0.005184314,0.073465474,0.063521668,-0.433012702,0.75,0.5,7063.377188
2735,1629,-0.013198282,0.053484358,0.063688561,-0.5,-0.866025404,6.12E-17,11590.75996
2736,1631,-0.003291741,0.040499926,0.060049389,-0.25,-0.433012702,0.866025404,12846.5683
2755,1633,-0.011755608,0.047174059,0.066447467,-0.75,0.433012702,0.5,17959.22392
2746,1635,-0.005129711,0.040590007,0.063660413,-0.866025404,1.06E-16,0.5,14563.66211
