,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,stress_induced
1103,480,-0.002652742,0.058283053,0.027246729,0,0,-1,14616.8446
1087,481,0.002420136,0.064239167,0.026611956,0,0,-1,10900.12847
1121,485,-0.002854937,0.052876923,0.025136858,-0.5,0.866025404,6.12E-17,12887.14864
1071,489,-0.006924135,0.04057065,0.067979306,-1.59E-16,-0.866025404,0.5,15996.13982
1108,490,-0.004606814,0.039051153,0.067403749,-1.59E-16,-0.866025404,0.5,16073.49571
1116,491,-0.005505783,0.038863081,0.069976322,-1.59E-16,-0.866025404,0.5,13733.67693
1161,494,-0.002942748,0.05568495,0.025988445,-0.433012702,0.75,-0.5,13066.2799
1139,499,0.005578499,0.067050129,0.030259985,-0.433012702,0.75,-0.5,8408.272698
1153,500,0.002874334,0.065911271,0.029370714,-0.25,0.433012702,-0.866025404,13165.86759
1191,501,-0.002142284,0.050165247,0.024531258,-0.25,0.433012702,-0.866025404,17767.70731
1174,502,-0.000812638,0.047312304,0.024350192,-0.75,0.433012702,-0.5,9236.087758
1199,503,-0.001883285,0.048796006,0.026462808,-0.866025404,-0.5,6.12E-17,13038.70555
1218,517,-3.21E-05,0.059977017,0.024282005,-0.25,0.433012702,-0.866025404,13678.66068
1235,518,-0.001410644,0.060088634,0.026158163,-0.433012702,0.25,-0.866025404,11920.88392
1278,519,-0.003488783,0.055893596,0.028531363,-0.433012702,0.25,-0.866025404,13774.74205
1241,520,-0.011925875,0.068477593,0.071341693,-0.433012702,0.25,0.866025404,11307.55655
1253,521,-0.012664865,0.066654995,0.068908542,-0.25,0.433012702,0.866025404,15574.1866
1292,522,-0.013537283,0.065438338,0.071282849,-0.866025404,-0.5,6.12E-17,16548.8215
1302,526,-0.007024543,0.065001719,0.052604228,-0.433012702,0.75,-0.5,10011.22037
1351,529,-0.003819476,0.055820722,0.030734459,-0.433012702,0.75,-0.5,15555.69147
1310,537,-0.014076962,0.051599856,0.068189219,-0.75,-0.433012702,0.5,11377.73256
1336,538,-0.012864225,0.049933933,0.0659547,-0.866025404,1.06E-16,0.5,16578.34674
1326,539,-0.013222434,0.04887541,0.06857267,-0.866025404,1.06E-16,0.5,15151.10239
1323,545,0.003044619,0.044569742,0.030325593,-0.25,-0.433012702,-0.866025404,9125.028135
1372,546,0.005840401,0.05769306,0.01929283,0,0,-1,10676.51778
1395,556,-0.00363075,0.053640105,0.030172562,-0.5,6.12E-17,-0.866025404,12846.66197
1406,557,-0.003433145,0.053372823,0.027642448,-0.433012702,-0.75,-0.5,13741.50522
1375,558,-0.003045803,0.051185425,0.029549131,-0.75,0.433012702,-0.5,8885.908866
1421,559,0.000273419,0.063986741,0.028911032,-0.25,0.433012702,-0.866025404,16541.00075
1436,560,-0.002965763,0.060176354,0.031887908,-0.433012702,0.25,-0.866025404,13742.81564
1454,563,-0.007355474,0.055903003,0.047075305,-0.433012702,0.75,-0.5,16614.91214
1473,564,-0.006498236,0.057876155,0.04527266,-0.25,0.433012702,-0.866025404,17555.21258
1502,565,-0.006314624,0.055195149,0.044446602,-0.433012702,0.25,-0.866025404,16273.73249
1488,568,-0.001345583,0.062996596,0.031592809,-0.433012702,0.25,-0.866025404,9448.629564
1517,571,-0.003983693,0.055040531,0.034448426,-0.5,6.12E-17,-0.866025404,10833.82185
1446,572,0.001181003,0.045892261,0.031981125,-9.18E-17,-0.5,-0.866025404,9789.711274
1526,573,-0.000631525,0.047336843,0.030432548,-0.5,6.12E-17,-0.866025404,9517.915101
1561,574,-0.000677771,0.064356111,0.034171633,-0.433012702,0.75,-0.5,12853.24528
1553,575,0.000923575,0.065274477,0.031773143,-0.25,0.433012702,-0.866025404,13353.03921
1535,576,0.00133438,0.045997474,0.035108037,-0.433012702,-0.25,-0.866025404,12626.79077
1575,577,-0.000567949,0.047515504,0.033360332,-0.433012702,-0.25,-0.866025404,12187.29128
1542,578,0.003413787,0.044809695,0.033378981,-0.433012702,-0.25,-0.866025404,13873.45459
1599,586,-0.002490513,0.061863169,0.034173254,-0.5,0.866025404,6.12E-17,11106.65019
1593,598,-0.002146677,0.049551789,0.034361415,-0.5,6.12E-17,-0.866025404,12487.11259
1627,599,-0.002340467,0.049741864,0.037401032,-0.433012702,0.25,-0.866025404,19814.72277
1578,600,0.003953412,0.044796318,0.036901899,-0.866025404,1.06E-16,-0.5,13040.89282
1615,606,0.001184194,0.045997735,0.038346659,-0.5,6.12E-17,-0.866025404,18955.71214
1638,607,-0.000641379,0.047647096,0.036383692,-1.59E-16,-0.866025404,-0.5,15413.24789
1650,608,0.003456513,0.066730969,0.032253124,-0.25,0.433012702,-0.866025404,8486.097555
1671,609,0.001566202,0.066246018,0.034383416,-0.25,0.433012702,-0.866025404,10703.6922
1660,610,0.003755879,0.067300208,0.034599189,-0.25,0.433012702,-0.866025404,10904.77179
1684,612,-0.003499688,0.060631052,0.036597803,-0.433012702,0.25,-0.866025404,13384.11679
1704,613,-0.011178724,0.053625189,0.057032555,-0.433012702,-0.75,0.5,14387.82865
1698,614,-0.010677975,0.055835158,0.055106301,-0.25,0.433012702,-0.866025404,19876.3468
1729,624,-0.00213839,0.063338965,0.036557056,-0.75,0.433012702,0.5,15012.92299
1724,625,-0.000103792,0.065615475,0.036654357,-0.25,0.433012702,-0.866025404,12948.78203
1744,640,-0.011327316,0.068866171,0.068696976,-0.433012702,0.75,0.5,12392.77351
1755,641,-0.010085488,0.070806921,0.069769345,-0.433012702,0.25,0.866025404,11125.12091
1769,647,-0.001991939,0.049002688,0.028797667,-0.75,0.433012702,-0.5,11915.78445
1785,648,-0.001989004,0.049291421,0.031501871,-0.5,6.12E-17,-0.866025404,14741.6263
1836,653,-0.004535982,0.053959556,0.039591614,-0.25,0.433012702,-0.866025404,20482.11986
1809,654,-0.004805853,0.056571744,0.039633662,-0.433012702,0.25,-0.866025404,15608.24375
1823,657,-0.003273902,0.062133305,0.038923487,-0.25,0.433012702,-0.866025404,16832.15346
1796,662,0.005433113,0.068167061,0.036375754,-0.25,0.433012702,-0.866025404,8329.637138
1852,667,0.000715894,0.066642806,0.039212678,-0.25,0.433012702,-0.866025404,12324.85813
1864,668,-0.001575459,0.06464909,0.0390823,-0.25,0.433012702,-0.866025404,13676.12742
1875,678,-0.001251032,0.04751116,0.039516784,-0.433012702,0.25,-0.866025404,26002.17327
1900,682,0.002394007,0.067182533,0.036733739,-0.25,0.433012702,-0.866025404,12225.59045
1888,683,0.003415304,0.06803859,0.03920291,-0.25,0.433012702,-0.866025404,10341.28947
1925,684,-0.013240986,0.066629432,0.073757313,-0.866025404,-0.5,6.12E-17,13499.48129
1908,693,0.001634883,0.06782449,0.041867536,-1,1.22E-16,6.12E-17,7915.604807
1934,694,0.004468303,0.068937778,0.041861754,-0.433012702,0.75,-0.5,8613.048684
1943,695,0.00542112,0.043930463,0.031453766,-0.25,-0.433012702,-0.866025404,8587.064725
1947,696,0.005941385,0.044158354,0.034314815,-1.59E-16,-0.866025404,-0.5,11588.98656
1968,703,-0.004403987,0.061037712,0.041207679,-0.433012702,0.75,-0.5,11970.01533
1995,704,-0.004287654,0.059434291,0.038972855,-0.433012702,0.75,-0.5,15624.45281
2014,705,-0.004986033,0.058717351,0.041068546,-0.25,0.433012702,-0.866025404,16362.02526
1955,712,0.004209099,0.035062231,0.070886932,-1.84E-16,-1,6.12E-17,8089.685984
1958,713,0.006004386,0.03417594,0.07329119,-1.59E-16,-0.866025404,0.5,9490.579857
1987,715,-0.011176457,0.061083678,0.057715911,-0.25,0.433012702,-0.866025404,15416.94626
2030,716,-0.009874472,0.063397571,0.056340087,-0.25,0.433012702,-0.866025404,12792.74621
2032,717,-0.010006608,0.060787626,0.054973565,-0.433012702,0.75,0.5,19770.57472
2056,721,-0.0009589,0.066010982,0.041767158,-0.25,0.433012702,-0.866025404,12926.0976
2069,726,-0.009265567,0.066054322,0.057740472,-0.25,0.433012702,-0.866025404,10973.87626
2097,727,-0.01090937,0.063746236,0.059161719,-0.25,0.433012702,-0.866025404,12340.54503
2108,734,-0.000227635,0.067592666,0.044873625,-0.25,0.433012702,-0.866025404,10725.12313
2071,738,0.00111493,0.076841526,0.064378895,-0.433012702,0.75,0.5,7198.10147
2079,739,0.0029197,0.076549955,0.061895326,-0.433012702,0.75,0.5,6525.689824
2112,740,-4.78E-05,0.075723894,0.061875235,-0.433012702,0.75,0.5,6998.956446
2128,744,0.002811604,0.069057442,0.044546183,-0.25,0.433012702,-0.866025404,8568.110117
2136,746,-0.003259051,0.049639512,0.040455036,-0.75,0.433012702,-0.5,21459.02331
2152,748,-0.005455303,0.059699986,0.043352604,-0.433012702,0.75,-0.5,14438.41422
2185,749,-0.005641029,0.05706453,0.042525113,-0.25,0.433012702,-0.866025404,17362.92996
2170,753,-0.004513776,0.062510364,0.043866549,-0.25,0.433012702,-0.866025404,14326.71627
2200,757,-0.002745698,0.065204844,0.044263493,-0.25,0.433012702,-0.866025404,10963.83046
2221,758,-0.003037838,0.063663028,0.041484497,-0.25,0.433012702,-0.866025404,14132.14234
2251,767,-0.005691023,0.052609891,0.043846764,-0.433012702,0.75,-0.5,24614.82254
2269,768,-0.006913273,0.053365014,0.046476107,-0.75,0.433012702,-0.5,15771.89553
2206,770,4.09E-05,0.033532634,0.078600824,-0.433012702,-0.75,0.5,9295.041664
2231,771,-0.002590725,0.06663081,0.047109246,-0.433012702,0.75,-0.5,10413.09812
2291,783,-0.00465426,0.048250917,0.045820042,-0.75,0.433012702,-0.5,20434.5944
2238,792,-0.005556379,0.041570883,0.061492011,-0.866025404,1.06E-16,0.5,19665.86993
2277,793,-0.006615811,0.04170071,0.063789658,-0.25,-0.433012702,0.866025404,20233.55934
2302,794,-0.007812956,0.043234553,0.062659949,-0.433012702,-0.75,0.5,17307.01256
2361,800,-0.00536878,0.054514997,0.041805733,-0.25,-0.433012702,-0.866025404,13633.12879
2327,804,-0.004520948,0.050024163,0.043359995,-0.25,0.433012702,-0.866025404,23186.64176
2374,805,-0.005994148,0.05080989,0.046019979,-0.433012702,0.25,-0.866025404,19796.24395
2343,813,-0.004550999,0.064140439,0.046604216,-0.25,0.433012702,-0.866025404,15581.22324
